design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,x_C,v_Cx,a_Cx,pos_Bx,pos_By,vel_Bx,vel_By,acc_Bx,acc_By,phi_rad,omega_cb,alpha_cb
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,75.0,0.08991824210414599,-0.5505752461728253,1.5639086232483783,0.026140723555354597,0.09755850845519591,-0.3064890934580211,0.08212350508102365,-0.2579986002495879,-0.9628638844131145,-1.2462407538195073,-1.2876560102945538,10.16917712695351
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,90.0,0.052449976167773464,-0.3173008580125692,3.668032145048768,6.184466335694134e-18,0.101,-0.3173008580125691,1.9429074006590077e-17,-6.103823616515578e-17,-0.9968300445100249,-1.3054433771972465,-3.7043055929027815e-16,19.00534790180709
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,105.00000000000001,0.037636794993436785,-0.062402940743216985,2.0799058237475534,-0.026140723555354607,0.09755850845519591,-0.3064890934580211,-0.08212350508102367,0.257998600249588,-0.9628638844131145,-1.2462407538195073,1.2876560102945542,10.169177126953507
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,119.99999999999999,0.037766833499735336,0.04778542885035583,0.7896500480313271,-0.05049999999999999,0.08746856578222832,-0.274790603681484,-0.15865042900628448,0.4984150222550123,-0.8632801418012543,-1.1137113980870808,1.7973957228992494,3.21166342304062
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,135.0,0.0438845462926771,0.09362735314557258,0.39028443970020343,-0.0714177848998413,0.07141778489984131,-0.2243655883769975,-0.22436558837699744,0.7048652841635266,-0.7048652841635267,-0.9563433328579343,1.9458894374162994,0.7466126416653447
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,150.0,0.05286585622463359,0.12038062028750017,0.27650990757989363,-0.08746856578222832,0.050499999999999996,-0.1586504290062845,-0.274790603681484,0.8632801418012543,-0.4984150222550124,-0.7930547126259008,1.9581126266230509,-0.3417493577212394
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,165.0,0.06381921441204896,0.14224973937689947,0.2576935925931307,-0.0975585084551959,0.026140723555354625,-0.08212350508102373,-0.3064890934580211,0.9628638844131144,-0.25799860024958815,-0.6319305762429012,1.8992032358155788,-1.0418525473534597
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,180.0,0.07658378304338492,0.164382571633946,0.27772460501556623,-0.101,1.2368932671388268e-17,-3.8858148013180155e-17,-0.3173008580125691,0.9968300445100249,-1.2207647233031156e-16,-0.4779951985189524,1.7867670829776743,-1.653942510837254
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,195.0,0.0912868137166487,0.1890107168010608,0.3149683465885903,-0.09755850845519591,-0.0261407235553546,0.08212350508102366,-0.3064890934580211,0.9628638844131145,0.25799860024958793,-0.3355582993003148,1.6229636505325962,-2.2847940029213984
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,210.00000000000003,0.10817843777264347,0.21693810960233945,0.3542431967168725,-0.08746856578222831,-0.05050000000000002,0.15865042900628457,-0.27479060368148395,0.8632801418012542,0.49841502225501255,-0.2090186408165515,1.4045224240013232,-2.965960971298244
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,225.0,0.12752032713898045,0.2475785401524112,0.37618795530452803,-0.07141778489984132,-0.0714177848998413,0.22436558837699744,-0.22436558837699752,0.7048652841635268,0.7048652841635266,-0.10309359658046496,1.1278160131187618,-3.674736908858027
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,239.99999999999997,0.14944865866999457,0.27838609658173774,0.35290375170843485,-0.050500000000000045,-0.08746856578222828,0.2747906036814839,-0.15865042900628468,0.4984150222550129,0.863280141801254,-0.02265911003678615,0.7934558304195948,-4.331777029000741
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,255.00000000000003,0.1737820189822405,0.3042057904602276,0.25100891764058303,-0.026140723555354586,-0.09755850845519591,0.3064890934580211,-0.0821235050810236,0.25799860024958776,0.9628638844131145,0.027796121464507086,0.4107762030404342,-4.811488406309762
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,270.0,0.19979739738044638,0.3173008580125691,0.04490283916715462,-1.85533990070824e-17,-0.101,0.3173008580125691,-5.828722201977023e-17,1.8311470849546732e-16,0.9968300445100249,0.04501520135631411,2.917316380692486e-16,-4.9892043519060465
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,285.0,0.2260634660929496,0.30877239645581467,-0.2649882828585921,0.02614072355535455,-0.09755850845519591,0.30648909345802117,0.0821235050810235,-0.25799860024958743,0.9628638844131147,0.027796121464507086,-0.4107762030404337,-4.8114884063097625
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,300.0,0.25044865866999466,0.27119511078123015,-0.6439262928015903,0.05050000000000002,-0.08746856578222831,0.27479060368148395,0.15865042900628457,-0.49841502225501255,0.8632801418012542,-0.02265911003678601,-0.7934558304195942,-4.331777029000743
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,315.0,0.2703558969386631,0.2011526366015838,-1.033542613022525,0.07141778489984128,-0.07141778489984132,0.22436558837699752,0.2243655883769974,-0.7048652841635265,0.7048652841635268,-0.10309359658046481,-1.1278160131187611,-3.674736908858028
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,330.0,0.2831155693371,0.10036274841022985,-1.3723170868856354,0.08746856578222828,-0.050500000000000045,0.15865042900628468,0.2747906036814839,-0.863280141801254,0.4984150222550129,-0.20901864081655133,-1.4045224240013225,-2.965960971298245
12,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.016,0.013,0.012,0.009,0.0045,0.002,0.003,0.16720394518611387,0.16986924563608347,0.061297300978589986,345.0,0.2864038306270405,-0.02476370663901351,-1.610759422237639,0.09755850845519591,-0.02614072355535459,0.08212350508102363,0.3064890934580211,-0.9628638844131145,0.2579986002495878,-0.33555829930031483,-1.6229636505325962,-2.284794002921398
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,0.0,0.27858378304338494,-0.164382571633946,-1.7159354840044836,0.101,0.0,-0.0,0.3173008580125691,-0.9968300445100249,-0.0,-0.47799519851895234,-1.7867670829776743,-1.6539425108372545
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,14.999999999999998,0.2589362313224408,-0.30649674953894684,-1.6680341762330984,0.09755850845519591,0.026140723555354597,-0.08212350508102365,0.3064890934580211,-0.9628638844131145,-0.2579986002495879,-0.6319305762429009,-1.8992032358155784,-1.0418525473534592
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,29.999999999999996,0.22780298778909025,-0.4376814783000692,-1.450050376022615,0.08746856578222832,0.050499999999999996,-0.1586504290062845,0.274790603681484,-0.8632801418012543,-0.4984150222550124,-0.7930547126259008,-1.9581126266230509,-0.3417493577212394
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,45.0,0.18672011609235975,-0.5423585298995673,-1.0194461286268492,0.07141778489984131,0.0714177848998413,-0.22436558837699744,0.2243655883769975,-0.7048652841635267,-0.7048652841635266,-0.956343332857934,-1.9458894374162996,0.7466126416653426
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,59.99999999999999,0.13876683349973534,-0.597366636213324,-0.2071799964786996,0.05050000000000002,0.08746856578222831,-0.27479060368148395,0.15865042900628457,-0.49841502225501255,-0.8632801418012542,-1.1137113980870808,-1.7973957228992503,3.2116634230406125
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,75.0,0.08991824210414599,-0.5505752461728253,1.5639086232483783,0.026140723555354597,0.09755850845519591,-0.3064890934580211,0.08212350508102365,-0.2579986002495879,-0.9628638844131145,-1.2462407538195073,-1.2876560102945538,10.16917712695351
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,90.0,0.052449976167773464,-0.3173008580125692,3.668032145048768,6.184466335694134e-18,0.101,-0.3173008580125691,1.9429074006590077e-17,-6.103823616515578e-17,-0.9968300445100249,-1.3054433771972465,-3.7043055929027815e-16,19.00534790180709
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,105.00000000000001,0.037636794993436785,-0.062402940743216985,2.0799058237475534,-0.026140723555354607,0.09755850845519591,-0.3064890934580211,-0.08212350508102367,0.257998600249588,-0.9628638844131145,-1.2462407538195073,1.2876560102945542,10.169177126953507
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,119.99999999999999,0.037766833499735336,0.04778542885035583,0.7896500480313271,-0.05049999999999999,0.08746856578222832,-0.274790603681484,-0.15865042900628448,0.4984150222550123,-0.8632801418012543,-1.1137113980870808,1.7973957228992494,3.21166342304062
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,135.0,0.0438845462926771,0.09362735314557258,0.39028443970020343,-0.0714177848998413,0.07141778489984131,-0.2243655883769975,-0.22436558837699744,0.7048652841635266,-0.7048652841635267,-0.9563433328579343,1.9458894374162994,0.7466126416653447
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,150.0,0.05286585622463359,0.12038062028750017,0.27650990757989363,-0.08746856578222832,0.050499999999999996,-0.1586504290062845,-0.274790603681484,0.8632801418012543,-0.4984150222550124,-0.7930547126259008,1.9581126266230509,-0.3417493577212394
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,165.0,0.06381921441204896,0.14224973937689947,0.2576935925931307,-0.0975585084551959,0.026140723555354625,-0.08212350508102373,-0.3064890934580211,0.9628638844131144,-0.25799860024958815,-0.6319305762429012,1.8992032358155788,-1.0418525473534597
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,180.0,0.07658378304338492,0.164382571633946,0.27772460501556623,-0.101,1.2368932671388268e-17,-3.8858148013180155e-17,-0.3173008580125691,0.9968300445100249,-1.2207647233031156e-16,-0.4779951985189524,1.7867670829776743,-1.653942510837254
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,195.0,0.0912868137166487,0.1890107168010608,0.3149683465885903,-0.09755850845519591,-0.0261407235553546,0.08212350508102366,-0.3064890934580211,0.9628638844131145,0.25799860024958793,-0.3355582993003148,1.6229636505325962,-2.2847940029213984
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,210.00000000000003,0.10817843777264347,0.21693810960233945,0.3542431967168725,-0.08746856578222831,-0.05050000000000002,0.15865042900628457,-0.27479060368148395,0.8632801418012542,0.49841502225501255,-0.2090186408165515,1.4045224240013232,-2.965960971298244
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,225.0,0.12752032713898045,0.2475785401524112,0.37618795530452803,-0.07141778489984132,-0.0714177848998413,0.22436558837699744,-0.22436558837699752,0.7048652841635268,0.7048652841635266,-0.10309359658046496,1.1278160131187618,-3.674736908858027
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,239.99999999999997,0.14944865866999457,0.27838609658173774,0.35290375170843485,-0.050500000000000045,-0.08746856578222828,0.2747906036814839,-0.15865042900628468,0.4984150222550129,0.863280141801254,-0.02265911003678615,0.7934558304195948,-4.331777029000741
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,255.00000000000003,0.1737820189822405,0.3042057904602276,0.25100891764058303,-0.026140723555354586,-0.09755850845519591,0.3064890934580211,-0.0821235050810236,0.25799860024958776,0.9628638844131145,0.027796121464507086,0.4107762030404342,-4.811488406309762
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,270.0,0.19979739738044638,0.3173008580125691,0.04490283916715462,-1.85533990070824e-17,-0.101,0.3173008580125691,-5.828722201977023e-17,1.8311470849546732e-16,0.9968300445100249,0.04501520135631411,2.917316380692486e-16,-4.9892043519060465
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,285.0,0.2260634660929496,0.30877239645581467,-0.2649882828585921,0.02614072355535455,-0.09755850845519591,0.30648909345802117,0.0821235050810235,-0.25799860024958743,0.9628638844131147,0.027796121464507086,-0.4107762030404337,-4.8114884063097625
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,300.0,0.25044865866999466,0.27119511078123015,-0.6439262928015903,0.05050000000000002,-0.08746856578222831,0.27479060368148395,0.15865042900628457,-0.49841502225501255,0.8632801418012542,-0.02265911003678601,-0.7934558304195942,-4.331777029000743
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,315.0,0.2703558969386631,0.2011526366015838,-1.033542613022525,0.07141778489984128,-0.07141778489984132,0.22436558837699752,0.2243655883769974,-0.7048652841635265,0.7048652841635268,-0.10309359658046481,-1.1278160131187611,-3.674736908858028
13,0.101,0.2,0.092,0.25003052321271674,1.7805179339198407,3.1415926535897927,0.009,0.012,0.009,0.015,0.0024,0.0043,0.0041,0.08612174324872048,0.2117788270453522,0.06034040327223308,330.0,0.2831155693371,0.10036274841022985,-1.3723170868856354,0.08746856578222828,-0.050500000000000045,0.15865042900628468,0.2747906036814839,-0.863280141801254,0.4984150222550129,-0.20901864081655133,-1.4045224240013225,-2.965960971298245
